,Customer_id,Customer_age,Customer_sex,Customer_type,Customer_city,Visits,Device_used,Device_Platform,Existing_Customer,Product_id,product_visit,Days_in_cart,Viewd_in_cart,Price,Transcation_amount,discount_offered,Warranty,Warranty_period,Product_age,Support_type,Support_mode,Support_satisfaction,Revenue_Impact
606,607,50,1,Old,Hyderabad,133,1,Windows,No,5,1,25,7,78227,68839,12,0,0,28,Product_upgrade,Customer_support,2,23468
607,608,28,1,Young,Kozhikode,169,1,Linux,No,2,1,54,21,86114,75780,12,0,0,39,Product_upgrade,Customer_support,5,25834
608,609,39,0,Middle,Vijayawada,88,0,Android,Yes,4,8,40,12,33668,31984,5,1,12,0,Technical_Queries,Customer_support,4,0
609,610,41,0,Middle,Cuttack,131,1,Windows,Yes,4,8,34,10,33668,31984,5,0,0,28,Parts_change,Service_center,4,1252
610,611,58,1,Old,Tiruppur,147,0,iOS,No,3,3,8,2,47192,44832,5,1,9,3,Technical_Queries,Customer_support,5,0
611,612,51,0,Old,Kollam,125,0,Android,Yes,3,6,17,5,47192,38225,19,0,0,30,Parts_change,Service_center,4,2037
612,613,19,1,Young,Indore,173,0,iOS,No,1,6,48,19,89528,68936,23,1,10,2,Technical_Queries,Customer_support,4,0
613,614,49,1,Old,Vadodara,122,1,Linux,Yes,4,6,28,8,33668,27944,17,1,8,4,Technical_Queries,Remote_sharing,5,0
614,615,25,1,Young,Mysore,174,1,Linux,No,2,6,37,14,86114,69752,19,1,11,1,Technical_Queries,Remote_sharing,5,0
615,616,26,1,Young,Thrissur,218,0,Android,Yes,2,6,36,14,86114,69752,19,1,4,8,Parts_change,Service_center,5,2452
616,617,28,0,Young,Vellore,141,0,iOS,Yes,2,7,40,16,86114,66307,23,1,5,7,Technical_Queries,Customer_support,4,0
617,618,18,1,Young,Salem,130,1,Linux,No,2,7,30,12,86114,69752,19,1,6,6,Technical_Queries,Customer_support,5,0
618,619,44,1,Middle,Amravati,175,1,Linux,No,3,8,38,11,47192,41528,12,0,0,38,Product_upgrade,Customer_support,4,14157
619,620,19,0,Young,Gulbarga,133,0,iOS,Yes,3,6,44,17,47192,44832,5,1,9,3,Technical_Queries,Remote_sharing,5,0
620,621,33,0,Young,Jamnagar,164,1,Windows,Yes,3,6,57,22,47192,36337,23,1,4,8,Technical_Queries,Remote_sharing,4,0
621,622,32,1,Young,Hyderabad,157,0,iOS,No,2,6,38,15,86114,81808,5,1,12,0,Technical_Queries,Customer_support,5,0
622,623,54,1,Old,Coimbatore,145,0,Android,No,5,1,28,8,78227,60234,23,1,10,2,Technical_Queries,Customer_support,4,0
623,624,39,1,Middle,Pondicherry,156,1,Windows,Yes,4,7,36,10,33668,31984,5,1,4,8,Technical_Queries,Remote_sharing,4,0
624,625,44,1,Middle,Agra,64,1,Windows,Yes,2,7,35,10,86114,69752,19,0,0,18,Product_upgrade,Customer_support,5,25834
625,626,38,0,Middle,Vasai-VirarCity,73,0,Android,Yes,2,7,30,9,86114,66307,23,1,8,4,Technical_Queries,Remote_sharing,4,0
626,627,55,1,Old,Hyderabad,112,0,Android,No,3,1,27,8,47192,44832,5,0,0,17,Parts_change,Service_center,4,1782
627,628,34,1,Young,Bangalore,205,0,Android,Yes,2,1,59,23,86114,81808,5,1,11,1,Technical_Queries,Customer_support,5,0
628,629,52,1,Old,Jammu,121,1,Windows,Yes,5,1,23,6,78227,63363,19,1,5,7,Technical_Queries,Remote_sharing,4,0
629,630,54,1,Old,Nanded,102,1,Windows,No,3,6,5,1,47192,36337,23,1,10,2,Technical_Queries,Customer_support,5,0
630,631,42,0,Middle,Kanpur,84,0,iOS,Yes,2,6,36,10,86114,81808,5,1,4,8,Parts_change,Service_center,5,1110
631,632,39,1,Middle,Indore,179,0,iOS,No,2,4,34,10,86114,69752,19,1,1,11,Parts_change,Service_center,4,820
632,633,24,0,Young,Dehradun,148,0,iOS,Yes,2,6,49,19,86114,69752,19,0,0,27,Product_upgrade,Customer_support,4,25834
633,634,20,1,Young,Ajmer,170,0,Android,Yes,2,6,25,10,86114,71474,17,1,11,1,Technical_Queries,Remote_sharing,5,0
634,635,46,1,Old,Thiruvananthapuram,144,1,Linux,Yes,4,6,14,4,33668,27944,17,0,0,34,Product_upgrade,Customer_support,5,10100
635,636,60,0,Old,Tiruvannamalai,128,0,Android,No,3,6,7,2,47192,36337,23,1,3,9,Technical_Queries,Customer_support,4,0
636,637,53,0,Old,Chennai,137,0,iOS,No,5,5,27,8,78227,74315,5,0,0,21,Parts_change,Service_center,5,2272
637,638,43,0,Middle,Ghaziabad,54,1,Linux,Yes,3,6,38,11,47192,44832,5,0,0,21,Parts_change,Service_center,5,1985
638,639,46,0,Old,Srinagar,103,0,iOS,No,3,1,6,1,47192,44832,5,0,0,15,Product_upgrade,Customer_support,3,14157
639,640,41,0,Middle,Aligarh,160,1,Windows,No,4,6,16,4,33668,25924,23,0,0,39,Product_upgrade,Customer_support,4,10100
640,641,60,0,Old,Bhubaneswar,117,1,Windows,No,5,5,2,0,78227,60234,23,0,0,22,Parts_change,Service_center,4,530
641,642,36,1,Middle,Kottayam,89,0,iOS,No,3,7,29,8,47192,39169,17,1,5,7,Parts_change,Service_center,5,567
642,643,52,1,Old,Siliguri,100,1,Linux,Yes,3,6,24,7,47192,41528,12,0,0,36,Product_upgrade,Customer_support,3,14157
643,644,24,0,Young,Visakhapatnam,149,0,Android,Yes,2,7,41,16,86114,71474,17,0,0,30,Parts_change,Service_center,5,2439
644,645,29,0,Young,Nagpur,179,0,iOS,No,2,6,54,21,86114,81808,5,0,0,17,Product_upgrade,Customer_support,2,25834
645,646,58,0,Old,Kollam,148,1,Linux,No,5,6,11,3,78227,74315,5,1,0,12,Parts_change,Service_center,4,734
646,647,29,0,Young,Indore,210,1,Windows,Yes,3,6,42,16,47192,44832,5,0,0,19,Product_upgrade,Customer_support,5,14157
647,648,28,0,Young,Jodhpur,173,1,Windows,Yes,0,6,49,19,56323,43368,23,1,8,4,Technical_Queries,Customer_support,4,0
648,649,58,0,Old,Nanded,136,1,Linux,No,4,5,24,7,33668,27944,17,0,0,39,Product_upgrade,Customer_support,5,10100
649,650,34,1,Young,Nagpur,198,1,Linux,No,0,5,36,14,56323,53506,5,1,2,10,Technical_Queries,Remote_sharing,5,0
650,651,33,1,Young,Tiruppur,133,1,Linux,Yes,1,5,30,12,89528,68936,23,0,0,15,Product_upgrade,Customer_support,5,26858
651,652,58,1,Old,Tiruppur,102,0,Android,Yes,3,6,1,0,47192,44832,5,1,3,9,Parts_change,Service_center,4,1553
652,653,56,1,Old,Belgaum,140,1,Linux,No,5,1,19,5,78227,68839,12,1,7,5,Technical_Queries,Remote_sharing,4,0
653,654,50,0,Old,Delhi,108,1,Windows,No,3,1,4,1,47192,44832,5,1,4,8,Technical_Queries,Remote_sharing,5,0
654,655,32,1,Young,Kurnool,214,0,iOS,No,2,1,37,14,86114,81808,5,1,1,11,Technical_Queries,Customer_support,5,0
655,656,55,1,Old,Kota,148,0,Android,No,3,1,10,3,47192,38225,19,0,0,27,Parts_change,Service_center,4,1205
656,657,42,0,Middle,Jhansi,125,0,Android,No,2,7,15,4,86114,71474,17,1,7,5,Technical_Queries,Customer_support,5,0
657,658,44,1,Middle,Thiruvananthapuram,177,0,Android,No,4,8,37,11,33668,29627,12,1,0,12,Technical_Queries,Remote_sharing,5,0
658,659,50,0,Old,Kurnool,115,1,Windows,Yes,5,5,15,4,78227,68839,12,0,0,26,Product_upgrade,Customer_support,3,23468
659,660,29,1,Young,Kollam,196,0,Android,No,1,5,58,23,89528,74308,17,1,8,4,Technical_Queries,Remote_sharing,5,0
660,661,47,0,Old,Bangalore,144,0,Android,No,4,3,1,0,33668,25924,23,0,0,25,Parts_change,Service_center,5,1413
661,662,59,1,Old,Goa,103,0,Android,Yes,5,6,6,1,78227,63363,19,1,7,5,Technical_Queries,Customer_support,4,0
662,663,36,0,Middle,Salem,106,1,Linux,No,2,4,22,6,86114,75780,12,1,5,7,Technical_Queries,Remote_sharing,5,0
663,664,53,0,Old,Sangli,142,1,Linux,Yes,4,3,23,6,33668,29627,12,1,5,7,Parts_change,Service_center,5,1488
664,665,60,0,Old,Coimbatore,119,0,iOS,No,4,5,19,5,33668,25924,23,1,11,1,Technical_Queries,Customer_support,5,0
665,666,24,0,Young,Mangalore,217,0,Android,Yes,0,9,49,19,56323,53506,5,0,0,34,Product_upgrade,Customer_support,4,16896
666,667,42,0,Middle,Bhavnagar,115,1,Windows,No,3,4,21,6,47192,36337,23,1,4,8,Parts_change,Service_center,4,2014
667,668,22,1,Young,Hyderabad,170,1,Linux,Yes,1,4,48,19,89528,74308,17,0,0,23,Parts_change,Service_center,5,1602
668,669,45,0,Middle,Mangalore,139,0,iOS,No,2,8,25,7,86114,75780,12,0,0,39,Product_upgrade,Customer_support,2,25834
669,670,40,1,Middle,Guwahati,77,1,Linux,Yes,2,7,28,8,86114,69752,19,0,0,35,Parts_change,Service_center,4,1799
670,671,43,0,Middle,Bhiwandi,151,0,iOS,Yes,3,8,10,3,47192,38225,19,1,6,6,Technical_Queries,Customer_support,4,0
671,672,26,0,Young,Indore,143,1,Windows,Yes,2,4,45,18,86114,66307,23,0,0,20,Parts_change,Service_center,5,824
672,673,41,1,Middle,Malappuram,96,0,iOS,Yes,4,8,12,3,33668,25924,23,0,0,30,Product_upgrade,Customer_support,4,10100
673,674,30,1,Young,Kannur,149,0,iOS,Yes,1,8,29,11,89528,74308,17,1,1,11,Parts_change,Service_center,4,2132
674,675,46,1,Old,Firozabad,130,0,iOS,Yes,5,3,29,8,78227,64928,17,1,9,3,Technical_Queries,Remote_sharing,5,0
675,676,41,1,Middle,Vijayawada,95,0,iOS,Yes,2,6,19,5,86114,75780,12,1,12,0,Technical_Queries,Customer_support,4,0
676,677,33,1,Young,Agra,138,0,Android,No,1,6,50,20,89528,78784,12,0,0,35,Product_upgrade,Customer_support,3,26858
677,678,40,1,Middle,Goa,53,0,Android,No,4,7,13,3,33668,29627,12,0,0,14,Parts_change,Service_center,4,1414
678,679,24,1,Young,Faridabad,157,1,Linux,Yes,2,7,50,20,86114,75780,12,1,8,4,Technical_Queries,Remote_sharing,5,0
679,680,23,0,Young,Mysore,211,0,iOS,No,2,6,57,22,86114,69752,19,1,12,0,Technical_Queries,Remote_sharing,4,0
680,681,45,1,Middle,Moradabad,121,1,Windows,No,3,6,13,3,47192,39169,17,0,0,17,Product_upgrade,Customer_support,3,14157
681,682,60,0,Old,Bhavnagar,120,1,Windows,Yes,3,3,6,1,47192,36337,23,0,0,39,Product_upgrade,Customer_support,4,14157
682,683,42,0,Middle,Chandigarh,98,0,Android,No,4,3,20,6,33668,29627,12,0,0,24,Product_upgrade,Customer_support,4,10100
683,684,21,0,Young,Ujjain,158,0,Android,Yes,3,4,47,18,47192,36337,23,0,0,39,Product_upgrade,Customer_support,5,14157
684,685,50,1,Old,Guwahati,140,0,iOS,Yes,4,1,25,7,33668,27944,17,0,0,17,Parts_change,Service_center,4,1625
685,686,49,1,Old,Mysore,136,0,Android,Yes,3,3,4,1,47192,44832,5,0,0,18,Product_upgrade,Customer_support,3,14157
686,687,34,0,Young,Moradabad,152,1,Windows,Yes,0,6,54,21,56323,53506,5,0,0,19,Product_upgrade,Customer_support,3,16896
687,688,55,1,Old,Ranchi,129,0,Android,Yes,4,3,9,2,33668,27271,19,0,0,31,Product_upgrade,Customer_support,2,10100
688,689,45,1,Middle,Visakhapatnam,138,0,iOS,Yes,2,4,36,10,86114,81808,5,1,0,12,Technical_Queries,Remote_sharing,5,0
689,690,25,1,Young,Pune,154,0,Android,Yes,2,4,53,21,86114,75780,12,0,0,23,Product_upgrade,Customer_support,3,25834
690,691,34,0,Young,Gurgaon,158,0,iOS,No,1,4,47,18,89528,74308,17,1,3,9,Technical_Queries,Remote_sharing,4,0
691,692,46,0,Old,Erode,107,1,Linux,Yes,3,6,8,2,47192,38225,19,1,11,1,Technical_Queries,Remote_sharing,5,0
692,693,28,1,Young,Mysore,201,1,Linux,No,0,6,59,23,56323,53506,5,1,4,8,Parts_change,Service_center,4,612
693,694,30,0,Young,Mangalore,164,1,Windows,Yes,3,4,60,24,47192,36337,23,0,0,17,Product_upgrade,Customer_support,4,14157
694,695,29,1,Young,Hubli–Dharwad,171,1,Windows,No,2,4,33,13,86114,69752,19,1,2,10,Technical_Queries,Remote_sharing,5,0
695,696,19,1,Young,Nashik,148,0,iOS,No,2,4,27,10,86114,66307,23,0,0,25,Product_upgrade,Customer_support,4,25834
696,697,18,0,Young,Kolkata,161,1,Windows,No,0,7,55,22,56323,43368,23,0,0,20,Product_upgrade,Customer_support,2,16896
697,698,28,1,Young,Tiruchirappalli,172,1,Windows,Yes,1,7,46,18,89528,74308,17,0,0,31,Product_upgrade,Customer_support,5,26858
698,699,35,0,Young,Salem,197,0,iOS,Yes,3,7,57,22,47192,39169,17,1,7,5,Technical_Queries,Customer_support,5,0
699,700,49,0,Old,Hyderabad,128,1,Windows,No,3,3,21,6,47192,36337,23,0,0,14,Product_upgrade,Customer_support,3,14157
700,701,18,1,Young,Kanpur,196,1,Windows,Yes,0,3,46,18,56323,53506,5,1,0,12,Parts_change,Service_center,5,1165
701,702,23,0,Young,Allahabad,179,0,iOS,Yes,3,10,44,17,47192,39169,17,1,1,11,Parts_change,Service_center,4,1659
702,703,36,0,Middle,Bhilai,156,0,Android,Yes,3,4,27,8,47192,44832,5,0,0,14,Parts_change,Service_center,5,2330
703,704,46,0,Old,Mumbai,144,1,Linux,No,4,3,25,7,33668,31984,5,1,9,3,Technical_Queries,Customer_support,5,0
704,705,40,1,Middle,Nellore,92,0,iOS,No,3,8,27,8,47192,41528,12,1,12,0,Technical_Queries,Customer_support,4,0
705,706,49,0,Old,Raipur,103,0,Android,Yes,3,5,27,8,47192,38225,19,1,10,2,Technical_Queries,Remote_sharing,5,0
706,707,47,1,Old,Firozabad,120,0,Android,No,5,1,16,4,78227,74315,5,1,5,7,Technical_Queries,Customer_support,5,0
707,708,48,1,Old,Noida,110,0,Android,Yes,5,5,17,5,78227,68839,12,1,4,8,Parts_change,Service_center,4,2290
708,709,27,1,Young,Ujjain,175,1,Windows,Yes,2,5,60,24,86114,66307,23,0,0,33,Parts_change,Service_center,5,960
709,710,52,0,Old,Sangli,142,0,Android,Yes,5,3,6,1,78227,63363,19,0,0,23,Parts_change,Service_center,4,973
710,711,25,1,Young,Dehradun,211,0,Android,Yes,1,3,28,11,89528,78784,12,0,0,29,Parts_change,Service_center,4,1579
711,712,52,1,Old,Meerut,100,1,Linux,Yes,5,3,29,8,78227,74315,5,1,9,3,Technical_Queries,Remote_sharing,5,0
712,713,33,0,Young,Bhiwandi,150,1,Windows,No,1,9,52,20,89528,78784,12,1,0,12,Parts_change,Service_center,4,1869
713,714,44,1,Middle,Amritsar,126,0,iOS,Yes,3,8,13,3,47192,36337,23,1,10,2,Technical_Queries,Remote_sharing,5,0
714,715,59,0,Old,Sangli,116,1,Linux,No,5,5,28,8,78227,64928,17,1,7,5,Technical_Queries,Remote_sharing,5,0
715,716,21,1,Young,Kolkata,145,0,iOS,No,2,5,40,16,86114,81808,5,1,5,7,Technical_Queries,Remote_sharing,4,0
716,717,36,0,Middle,Guwahati,60,1,Linux,Yes,3,7,36,10,47192,36337,23,1,6,6,Technical_Queries,Remote_sharing,5,0
717,718,57,1,Old,Salem,131,1,Windows,Yes,5,3,11,3,78227,68839,12,0,0,25,Parts_change,Service_center,4,487
718,719,51,0,Old,Jodhpur,141,0,iOS,No,5,3,12,3,78227,68839,12,1,10,2,Technical_Queries,Remote_sharing,5,0
719,720,21,1,Young,Warangal,210,0,Android,No,2,3,60,24,86114,66307,23,0,0,23,Parts_change,Service_center,4,1603
720,721,23,0,Young,Patna,188,0,Android,No,2,7,53,21,86114,75780,12,1,2,10,Parts_change,Service_center,4,1157
721,722,54,1,Old,Mangalore,117,0,iOS,Yes,4,1,18,5,33668,29627,12,0,0,39,Product_upgrade,Customer_support,3,10100
722,723,34,1,Young,Kochi,198,1,Linux,Yes,0,1,31,12,56323,45621,19,1,12,0,Technical_Queries,Customer_support,4,0
723,724,27,1,Young,Ranchi,182,1,Windows,Yes,1,1,30,12,89528,72517,19,1,11,1,Technical_Queries,Customer_support,4,0
724,725,39,0,Middle,Kottayam,57,0,Android,No,2,7,15,4,86114,71474,17,1,5,7,Technical_Queries,Customer_support,4,0
725,726,46,1,Old,Gurgaon,134,0,iOS,No,3,5,23,6,47192,38225,19,0,0,30,Parts_change,Service_center,4,1710
726,727,31,0,Young,Indore,211,0,iOS,Yes,2,9,53,21,86114,75780,12,0,0,38,Product_upgrade,Customer_support,3,25834
727,728,53,1,Old,Mysore,129,1,Linux,Yes,4,5,14,4,33668,31984,5,0,0,36,Product_upgrade,Customer_support,2,10100
728,729,59,0,Old,Kolhapur,124,1,Windows,Yes,3,5,8,2,47192,44832,5,0,0,17,Product_upgrade,Customer_support,5,14157
729,730,32,1,Young,Kolkata,188,1,Linux,Yes,0,5,38,15,56323,49564,12,0,0,39,Product_upgrade,Customer_support,2,16896
730,731,58,0,Old,Kottayam,119,1,Linux,Yes,5,3,17,5,78227,74315,5,1,7,5,Technical_Queries,Remote_sharing,4,0
731,732,55,0,Old,Bhopal,112,1,Linux,No,3,6,2,0,47192,39169,17,0,0,38,Product_upgrade,Customer_support,5,14157
732,733,38,1,Middle,Madurai,86,0,iOS,No,2,3,22,6,86114,69752,19,0,0,35,Product_upgrade,Customer_support,5,25834
733,734,41,1,Middle,Goa,104,0,iOS,No,4,6,18,5,33668,25924,23,0,0,29,Product_upgrade,Customer_support,3,10100
734,735,25,1,Young,Kota,174,0,iOS,No,1,6,29,11,89528,85051,5,1,4,8,Parts_change,Service_center,5,1447
735,736,43,1,Middle,Raipur,77,0,Android,Yes,4,4,29,8,33668,27944,17,0,0,22,Parts_change,Service_center,4,1261
736,737,42,0,Middle,Nagpur,86,1,Windows,No,3,6,20,6,47192,41528,12,0,0,19,Parts_change,Service_center,5,464
737,738,36,0,Middle,Jamshedpur,169,0,iOS,No,4,3,16,4,33668,29627,12,1,5,7,Technical_Queries,Remote_sharing,5,0
738,739,25,0,Young,Mangalore,205,0,Android,No,3,9,44,17,47192,36337,23,0,0,34,Parts_change,Service_center,5,1244
739,740,24,0,Young,Gulbarga,156,1,Linux,No,3,10,52,20,47192,44832,5,1,9,3,Technical_Queries,Remote_sharing,4,0
740,741,19,1,Young,Salem,181,1,Windows,No,2,10,44,17,86114,81808,5,1,12,0,Technical_Queries,Customer_support,4,0
741,742,33,1,Young,Bikaner,131,0,Android,Yes,2,10,53,21,86114,81808,5,0,0,34,Product_upgrade,Customer_support,5,25834
742,743,45,1,Middle,Thiruvananthapuram,108,0,Android,No,4,6,18,5,33668,27271,19,1,0,12,Parts_change,Service_center,4,2218
743,744,28,1,Young,Ahmedabad,145,0,iOS,No,1,6,45,18,89528,72517,19,0,0,13,Product_upgrade,Customer_support,2,26858
744,745,33,1,Young,Aligarh,165,1,Linux,No,2,6,50,20,86114,75780,12,0,0,28,Product_upgrade,Customer_support,4,25834
745,746,58,1,Old,Palakkad,121,0,iOS,No,3,5,15,4,47192,38225,19,0,0,19,Product_upgrade,Customer_support,4,14157
746,747,39,0,Middle,Guntur,162,0,iOS,Yes,4,6,10,3,33668,31984,5,0,0,35,Parts_change,Service_center,5,1434
747,748,28,1,Young,Guwahati,138,0,Android,Yes,2,6,42,16,86114,71474,17,0,0,38,Product_upgrade,Customer_support,4,25834
748,749,30,0,Young,Siliguri,152,0,Android,No,1,10,48,19,89528,72517,19,1,8,4,Technical_Queries,Remote_sharing,5,0
749,750,24,1,Young,Jalandhar,155,0,iOS,No,2,10,48,19,86114,75780,12,0,0,35,Product_upgrade,Customer_support,2,25834
750,751,39,0,Middle,Aurangabad,95,0,Android,No,2,7,39,11,86114,66307,23,1,2,10,Parts_change,Service_center,4,1555
751,752,54,1,Old,Agra,116,1,Windows,No,4,5,23,6,33668,29627,12,0,0,25,Product_upgrade,Customer_support,5,10100
752,753,25,0,Young,Chennai,141,0,iOS,No,2,9,57,22,86114,66307,23,1,11,1,Technical_Queries,Customer_support,5,0
753,754,26,0,Young,Jabalpur,140,1,Linux,Yes,3,10,60,24,47192,38225,19,0,0,36,Product_upgrade,Customer_support,3,14157
754,755,54,1,Old,Gorakhpur,132,1,Linux,Yes,5,3,15,4,78227,63363,19,0,0,13,Product_upgrade,Customer_support,3,23468
755,756,26,1,Young,Rourkela,149,0,iOS,Yes,0,3,60,24,56323,53506,5,0,0,25,Parts_change,Service_center,4,756
756,757,55,0,Old,Kozhikode,105,1,Linux,Yes,5,3,23,6,78227,74315,5,1,3,9,Technical_Queries,Remote_sharing,5,0
757,758,37,1,Middle,Bhopal,110,1,Linux,Yes,2,4,19,5,86114,81808,5,0,0,28,Parts_change,Service_center,4,1083
758,759,28,0,Young,Gorakhpur,153,1,Linux,Yes,1,9,58,23,89528,78784,12,1,10,2,Technical_Queries,Remote_sharing,5,0
759,760,47,1,Old,Bhubaneswar,103,1,Linux,Yes,4,1,22,6,33668,25924,23,1,6,6,Technical_Queries,Customer_support,4,0
760,761,26,1,Young,Jamshedpur,218,1,Windows,No,1,1,28,11,89528,72517,19,1,0,12,Technical_Queries,Remote_sharing,4,0
761,762,38,0,Middle,Bikaner,93,0,Android,Yes,4,3,24,7,33668,27944,17,0,0,16,Parts_change,Service_center,5,2127
762,763,57,0,Old,Nellore,138,0,Android,Yes,5,1,29,8,78227,63363,19,1,3,9,Technical_Queries,Customer_support,5,0
763,764,60,0,Old,Lucknow,121,1,Windows,Yes,4,3,15,4,33668,29627,12,1,10,2,Technical_Queries,Customer_support,5,0
764,765,53,1,Old,Dhanbad,142,1,Windows,Yes,5,3,5,1,78227,74315,5,1,8,4,Technical_Queries,Customer_support,5,0
765,766,46,0,Old,Asansol,131,1,Linux,No,4,1,30,9,33668,27271,19,1,11,1,Technical_Queries,Customer_support,5,0
766,767,43,0,Middle,Vellore,135,0,iOS,Yes,2,4,13,3,86114,81808,5,0,0,17,Parts_change,Service_center,4,757
767,768,22,0,Young,Noida,212,0,Android,No,0,10,49,19,56323,46748,17,1,5,7,Parts_change,Service_center,4,1162
768,769,33,0,Young,Meerut,203,1,Linux,No,0,7,47,18,56323,43368,23,0,0,31,Product_upgrade,Customer_support,3,16896
769,770,34,0,Young,Malappuram,157,0,Android,No,1,7,51,20,89528,72517,19,1,3,9,Technical_Queries,Customer_support,5,0
770,771,27,1,Young,Vijayawada,169,0,iOS,Yes,2,7,37,14,86114,69752,19,1,1,11,Technical_Queries,Remote_sharing,4,0
771,772,32,1,Young,Tiruppur,189,0,iOS,Yes,1,7,59,23,89528,74308,17,1,0,12,Parts_change,Service_center,4,2372
772,773,19,1,Young,Visakhapatnam,207,1,Linux,Yes,2,7,44,17,86114,69752,19,1,1,11,Technical_Queries,Remote_sharing,5,0
773,774,25,0,Young,Nashik,161,0,Android,No,2,7,40,16,86114,71474,17,1,0,12,Technical_Queries,Customer_support,5,0
774,775,39,0,Middle,Bhubaneswar,59,1,Linux,Yes,4,6,35,10,33668,25924,23,1,12,0,Technical_Queries,Remote_sharing,4,0
775,776,28,0,Young,Delhi,153,1,Linux,No,2,6,41,16,86114,69752,19,0,0,14,Parts_change,Service_center,4,1409
776,777,54,1,Old,Madurai,149,1,Linux,No,5,5,24,7,78227,63363,19,1,11,1,Technical_Queries,Remote_sharing,5,0
777,778,56,0,Old,Kolkata,137,0,Android,Yes,5,3,13,3,78227,64928,17,0,0,33,Parts_change,Service_center,4,539
778,779,19,0,Young,Salem,211,1,Windows,No,1,9,58,23,89528,85051,5,0,0,24,Product_upgrade,Customer_support,4,26858
779,780,34,0,Young,Bhilai,155,0,iOS,Yes,3,9,55,22,47192,41528,12,1,11,1,Technical_Queries,Customer_support,4,0
780,781,24,1,Young,Chennai,167,1,Linux,Yes,2,9,55,22,86114,75780,12,0,0,26,Parts_change,Service_center,4,971
781,782,36,0,Middle,Salem,139,1,Windows,Yes,4,7,38,11,33668,27271,19,1,2,10,Technical_Queries,Customer_support,5,0
782,783,20,1,Young,Thiruvananthapuram,196,0,Android,Yes,2,7,46,18,86114,75780,12,1,9,3,Technical_Queries,Remote_sharing,4,0
783,784,24,1,Young,Warangal,196,1,Linux,Yes,1,7,25,10,89528,72517,19,1,10,2,Technical_Queries,Customer_support,4,0
784,785,40,0,Middle,Mysore,176,0,Android,Yes,3,3,23,6,47192,36337,23,0,0,20,Product_upgrade,Customer_support,2,14157
785,786,39,1,Middle,Delhi,120,1,Linux,No,3,7,35,10,47192,38225,19,1,7,5,Technical_Queries,Remote_sharing,5,0
786,787,27,1,Young,Bhiwandi,178,0,Android,No,2,7,32,12,86114,81808,5,0,0,31,Product_upgrade,Customer_support,5,25834
787,788,59,1,Old,Guwahati,135,0,Android,No,3,5,19,5,47192,36337,23,0,0,30,Parts_change,Service_center,5,611
788,789,58,0,Old,Jalandhar,137,0,iOS,No,3,6,7,2,47192,44832,5,1,0,12,Technical_Queries,Remote_sharing,4,0
789,790,49,0,Old,Nashik,100,0,Android,No,4,3,12,3,33668,27271,19,0,0,36,Product_upgrade,Customer_support,2,10100
790,791,51,1,Old,Allahabad,116,1,Linux,No,3,5,11,3,47192,36337,23,0,0,34,Product_upgrade,Customer_support,5,14157
791,792,18,1,Young,Kollam,177,0,Android,Yes,1,5,57,22,89528,85051,5,1,9,3,Technical_Queries,Customer_support,4,0
792,793,44,0,Middle,Pondicherry,77,1,Linux,Yes,2,8,36,10,86114,66307,23,0,0,16,Product_upgrade,Customer_support,4,25834
793,794,18,0,Young,Hyderabad,210,1,Linux,Yes,3,4,51,20,47192,39169,17,1,9,3,Technical_Queries,Remote_sharing,5,0
794,795,19,1,Young,Kollam,135,0,iOS,No,2,4,39,15,86114,66307,23,1,9,3,Technical_Queries,Remote_sharing,5,0
795,796,30,0,Young,Tiruppur,212,0,Android,Yes,1,9,40,16,89528,74308,17,1,10,2,Technical_Queries,Customer_support,5,0
796,797,60,1,Old,Sangli,104,0,Android,No,3,3,10,3,47192,41528,12,1,8,4,Technical_Queries,Remote_sharing,5,0
797,798,24,0,Young,Hubli–Dharwad,187,1,Linux,No,1,10,59,23,89528,72517,19,0,0,14,Parts_change,Service_center,4,2325
798,799,39,0,Middle,Ajmer,110,1,Linux,No,2,3,21,6,86114,75780,12,0,0,35,Product_upgrade,Customer_support,3,25834
799,800,38,0,Middle,Bangalore,156,1,Linux,No,2,7,10,3,86114,75780,12,0,0,22,Parts_change,Service_center,4,2242
800,801,24,1,Young,Jodhpur,160,1,Linux,No,2,7,51,20,86114,66307,23,1,2,10,Parts_change,Service_center,4,1323
801,802,31,1,Young,Allahabad,131,0,Android,Yes,0,7,28,11,56323,49564,12,0,0,38,Product_upgrade,Customer_support,2,16896
802,803,60,0,Old,Bhavnagar,147,1,Linux,Yes,4,1,8,2,33668,25924,23,0,0,25,Parts_change,Service_center,5,1268
803,804,31,0,Young,Guntur,142,0,Android,Yes,1,7,58,23,89528,68936,23,0,0,31,Product_upgrade,Customer_support,5,26858
804,805,41,1,Middle,Bhubaneswar,69,1,Windows,Yes,2,7,38,11,86114,75780,12,1,6,6,Technical_Queries,Customer_support,5,0
805,806,39,0,Middle,Mathura,111,0,Android,No,4,6,23,6,33668,27944,17,0,0,35,Product_upgrade,Customer_support,5,10100
806,807,44,1,Middle,Tiruppur,114,1,Windows,Yes,4,4,23,6,33668,27271,19,0,0,25,Product_upgrade,Customer_support,4,10100
807,808,53,1,Old,Ajmer,102,0,Android,Yes,5,6,3,0,78227,68839,12,1,9,3,Technical_Queries,Customer_support,5,0
808,809,26,0,Young,Kota,152,1,Windows,No,2,9,60,24,86114,75780,12,0,0,23,Product_upgrade,Customer_support,3,25834
